  0.675810516      0.498753130      0.340283722     -0.184643552     -0.937575817      0.222800195    
  0.678304255      0.498753130      0.343216747     -0.176346838     -0.938520849      0.225485116    
  0.680798054      0.498753130      0.346144497     -0.168126747     -0.939456463      0.228174478    
  0.683291793      0.498753130      0.349064082     -0.159989923     -0.940381885      0.230865538    
  0.685785532      0.498753130      0.351972312     -0.151943684     -0.941296637      0.233555153    
  0.688279331      0.498753130      0.354865670     -0.143995970     -0.942199707      0.236240059    
  0.690773070      0.498753130      0.357740521     -0.136154920     -0.943090200      0.238916531    
  0.693266869      0.498753130      0.360592723     -0.128429666     -0.943967283      0.241580635    
  0.695760608      0.498753130      0.363417923     -0.120829917     -0.944829881      0.244227991    
  0.698254406      0.498753130      0.366211355     -0.113365963     -0.945677161      0.246853784    
  0.700748146      0.498753130      0.368967980     -0.106048815     -0.946507692      0.249453053    
  0.703241944      0.498753130      0.371682346      -9.88902152E-02 -0.947320163      0.252020210    
  0.705735683      0.498753130      0.374348611      -9.19024721E-02 -0.948113501      0.254549354    
  0.708229423      0.498753130      0.376960665      -8.50986019E-02 -0.948886275      0.257034183    
  0.710723221      0.498753130      0.379512072      -7.84920976E-02 -0.949636936      0.259468257    
  0.713216960      0.498753130      0.381996095      -7.20970631E-02 -0.950363934      0.261844456    
  0.715710759      0.498753130      0.384405792      -6.59276843E-02 -0.951065838      0.264155716    
  0.718204498      0.498753130      0.386734098      -5.99983819E-02 -0.951740980      0.266394556    
  0.720698297      0.498753130      0.388973892      -5.43234460E-02 -0.952387929      0.268553525    
  0.723192036      0.498753130      0.391118228      -4.89168912E-02 -0.953004897      0.270625442    
  0.725685835      0.498753130      0.393160343      -4.37917821E-02 -0.953590572      0.272602946    
  0.728179574      0.498753130      0.395093918      -3.89601775E-02 -0.954143465      0.274479330    
  0.730673313      0.498753130      0.396913260      -3.44326571E-02 -0.954662502      0.276248425    
  0.733167112      0.498753130      0.398613393      -3.02178245E-02 -0.955146492      0.277904630    
  0.735660851      0.498753130      0.400190502      -2.63219047E-02 -0.955594599      0.279443771    
  0.738154650      0.498753130      0.401641876      -2.27482915E-02 -0.956006706      0.280862480    
  0.740648389      0.498753130      0.402966201      -1.94972530E-02 -0.956382155      0.282158881    
  0.743142188      0.498753130      0.404163569      -1.65657550E-02 -0.956721544      0.283332676    
  0.745635927      0.498753130      0.405235827      -1.39469998E-02 -0.957025349      0.284385055    
  0.748129725      0.498753130      0.406186163      -1.16309589E-02 -0.957294881      0.285318851    
  0.750623465      0.498753130      0.407019556      -9.60392877E-03 -0.957531333      0.286138505    
  0.753117204      0.498753130      0.407742172      -7.84922950E-03 -0.957736433      0.286849856    
  0.755611002      0.498753130      0.408361435      -6.34760503E-03 -0.957912505      0.287459970    
  0.758104742      0.498753130      0.408885807      -5.07769780E-03 -0.958061874      0.287976831    
  0.760598540      0.498753130      0.409324318      -4.01683012E-03 -0.958186984      0.288409352    
  0.763092279      0.498753130      0.409686416      -3.14170285E-03 -0.958290398      0.288766682    
  0.765586078      0.498753130      0.409981519      -2.42893747E-03 -0.958374918      0.289057940    
  0.768079817      0.498753130      0.410218924      -1.85602019E-03 -0.958442986      0.289292425    
  0.770573616      0.498753130      0.410407364      -1.40152324E-03 -0.958497167      0.289478511    
  0.773067355      0.498753130      0.410554916      -1.04572403E-03 -0.958539784      0.289624304    
  0.775561094      0.498753130      0.410668910      -7.70907616E-04 -0.958572745      0.289736956    
  0.778054893      0.498753130      0.410755813      -5.61537105E-04 -0.958597898      0.289822817    
  0.780548632      0.498753130      0.410821199      -4.04027145E-04 -0.958616972      0.289887458    
  0.783042431      0.498753130      0.410869688      -2.87190313E-04 -0.958631217      0.289935380    
  0.785536170      0.498753130      0.410905212      -2.01720584E-04 -0.958641529      0.289970487    
  0.788029969      0.498753130      0.410930842      -1.40019823E-04 -0.958649099      0.289995790    
  0.790523708      0.498753130      0.410949171      -9.59884346E-05 -0.958654344      0.290013909    
  0.793017507      0.498753130      0.410962015      -6.50507791E-05 -0.958658278      0.290026635    
  0.795511246      0.498753130      0.410970956      -4.34769427E-05 -0.958660841      0.290035427    
  0.798004985      0.498753130      0.410977066      -2.88116516E-05 -0.958662689      0.290041536    
  0.800498784      0.498753130      0.410981238      -1.88416252E-05 -0.958663881      0.290045619    
  0.802992523      0.498753130      0.410983980      -1.21983439E-05 -0.958664656      0.290048331    
  0.805486321      0.498753130      0.410985827      -7.80645132E-06 -0.958665192      0.290050149    
